id	external_id	external_efo_id
1534501	OMIM:613207	
1535201	MESH:C567069	
1537101	MESH:C567021,OMIM:611081	EFO_0003767
1544301	OMIM:116600	Orphanet_91492,Orphanet_98994,Orphanet_98993
1548301	OMIM:614379	Orphanet_169147
1548501	OMIM:614380	Orphanet_169147
1548701	OMIM:130020,MESH:C536196	Orphanet_285
1549201	MESH:C538225,OMIM:100300	Orphanet_974
1550501	OMIM:108420	
1552201	MESH:D018880	
1552801	OMIM:609578,MESH:C566512	Orphanet_75249
1554001	MESH:C537571,OMIM:208500	Orphanet_474
1556101	OMIM:612319	Orphanet_171629
1556401	MESH:C563794,OMIM:609115	Orphanet_55596
1557101	MESH:C564133,OMIM:147050	MONDO_0007817,EFO_0000274
1568001	MESH:C567672,OMIM:608980	Orphanet_217266
1570301	MESH:C536328,OMIM:600273	Orphanet_88924
1574201	MESH:C565186,OMIM:610753	Orphanet_700,Orphanet_701
1574801	OMIM:601410,MESH:C563322	Orphanet_99886
1577401	OMIM:106250,MESH:C536373	Orphanet_1072
1578401	OMIM:208400,MESH:D054880	Orphanet_93
1579201	OMIM:610926,MESH:C565757	Orphanet_99798
1581401	MESH:C535349,OMIM:125520	Orphanet_1166
1584501	OMIM:200600,MESH:C536015	Orphanet_93299,Orphanet_932
1586001	OMIM:609823,MESH:C565218	Orphanet_90636
1591301	OMIM:181800	
1592101	OMIM:304050,MESH:D058540	Orphanet_50,EFO_0000247
1594201	OMIM:608907,MESH:C563834	EFO_0000249,Orphanet_1020
1594301	MESH:C565251,OMIM:606187	Orphanet_1020
1594401	OMIM:607116,MESH:C564622	Orphanet_1020
1594601	MESH:C565325,OMIM:605526	EFO_0000249,Orphanet_1020
1597401	MESH:C565264,OMIM:606056	Orphanet_79330
1602101	OMIM:613563	Orphanet_363972
1606401	OMIM:145500,MESH:C562386	EFO_0000537
1611301	MESH:C566052,OMIM:613740	Orphanet_217607,Orphanet_154
1611901	OMIM:217700,MESH:C536439	Orphanet_293603
1612801	MESH:C538001,OMIM:128235	Orphanet_71517
1613701	OMIM:604547	Orphanet_888
1626901	OMIM:300843,MESH:C564092	Orphanet_90001
1628801	MESH:C566513,OMIM:602639	
1630701	OMIM:301845,MESH:C537663	Orphanet_113
1636201	OMIM:606705,MESH:C564675	Orphanet_90635
1640501	MESH:C564250,OMIM:608372	Orphanet_90635
1646601	OMIM:612431	Orphanet_90635
1646801	OMIM:607017,MESH:C564634	Orphanet_90635
1646901	MESH:C565239,OMIM:606282	Orphanet_90635
1649401	MESH:C565267,OMIM:606012	Orphanet_90635
1650501	MESH:C566719,OMIM:180020	Orphanet_1871
1659501	OMIM:601888,MESH:C535699	Orphanet_423
1659801	OMIM:154276,MESH:C535696	Orphanet_423
1659901	OMIM:154275,MESH:C535695	Orphanet_423
1662301	MESH:C535697,OMIM:600467	Orphanet_423
1662901	MESH:C536141,OMIM:604004	Orphanet_2478
1665101	OMIM:609965,MESH:C566495	Orphanet_90635
1666301	OMIM:600740,MESH:C537147	Orphanet_101050,Orphanet_405
1668401	OMIM:613616	Orphanet_416,Orphanet_93600
1669901	OMIM:300604,MESH:C564476	EFO_0004266
1675401	MESH:C565237,OMIM:606325	
1682101	MESH:C537705,OMIM:147920	Orphanet_2322
1689901	MESH:C566112,OMIM:184900	Orphanet_2833
1691501	MESH:C567616,OMIM:225300	Orphanet_2440
1691601	MESH:C563634	
1691801	MESH:C536133,OMIM:249000	Orphanet_564
1692201	MESH:C536211,OMIM:121050	Orphanet_115
1693401	MESH:C563295,OMIM:601543	Orphanet_90635
1704201	OMIM:121820,MESH:C535477	Orphanet_98956
1706101	OMIM:105550	Orphanet_275872
1707301	OMIM:221770,MESH:C536329	EFO_0003113,Orphanet_2770
1710701	OMIM:612621,MESH:C567234	Orphanet_178469
1714101	MESH:C566533,OMIM:602499	
1720201	MESH:C562719,OMIM:300622	
1729501	OMIM:611755,MESH:C565720	Orphanet_65
1731101	OMIM:236700,MESH:C538159	Orphanet_2473
1739901	OMIM:613464	Orphanet_791
1742901	OMIM:606995,MESH:C564637	Orphanet_3156
1745701	MESH:C566982,OMIM:611263	Orphanet_474
1752801	MESH:C536965,OMIM:162500	Orphanet_640
1755001	MESH:C537627,OMIM:245010	Orphanet_2342
1758501	OMIM:605805,MESH:C565291	
1781801	OMIM:612291,MESH:C567358	Orphanet_475
1787601	OMIM:608664,MESH:C563881	Orphanet_808
1797001	OMIM:300000,MESH:C567932	Orphanet_2745,Orphanet_306597
1806701	OMIM:605355,MESH:C538397	Orphanet_98902,Orphanet_607
1807701	MESH:C566171,OMIM:115195	Orphanet_99749
1809501	MESH:C538398,OMIM:609273	Orphanet_607
1821301	MESH:C537516,OMIM:601200	EFO_0009052
1826701	MESH:C565690,OMIM:610678	Orphanet_254925
1831001	OMIM:603663	
1831701	OMIM:603664	
1833101	OMIM:300630	
1836901	MESH:C564457,OMIM:301590	Orphanet_85275
1837501	MESH:C563907,OMIM:608567	Orphanet_166282
1838201	MESH:C537095,OMIM:112410	Orphanet_1276
1857401	MESH:C565171,OMIM:120502	Orphanet_52429
1864701	MESH:C567648,OMIM:613310	Orphanet_891
1865601	OMIM:610685,MESH:C565199	Orphanet_3329
1866201	MESH:C565747,OMIM:604802	Orphanet_157946
1878101	MESH:C564254,OMIM:608354	Orphanet_137667
1894801	OMIM:604804	Orphanet_2512
1895201	OMIM:612635	EFO_0003770
1897001	MESH:C567237,OMIM:612587	Orphanet_231160
1897101	MESH:C562385,OMIM:206200	Orphanet_209981
1897301	OMIM:601072	Orphanet_90636
1897401	MESH:C563661,OMIM:610805	MONDO_0012561,Orphanet_183539
1899301	MESH:C563728,OMIM:609376	Orphanet_98991,Orphanet_91492
1900801	MESH:C564145,OMIM:146350	
1902701	MESH:C564249,OMIM:608380	Orphanet_791
1907601	OMIM:600138,MESH:C563991	Orphanet_791
1908501	OMIM:610883,MESH:C538355	Orphanet_1713
1909401	OMIM:144150,MESH:C538377	Orphanet_409
1932601	OMIM:222600,MESH:C536170	Orphanet_628
1933501	OMIM:600791	Orphanet_90636
1937301	OMIM:606854,MESH:C564652	Orphanet_101070,Orphanet_268940
1948401	MESH:C565346,OMIM:191100	Orphanet_805
1948501	MESH:C566021,OMIM:613254	Orphanet_805
1954101	MESH:C563676,OMIM:610359	Orphanet_791
1962201	MESH:C564242,OMIM:608423	Orphanet_55595
1969101	OMIM:193200	EFO_0004208
1975701	OMIM:308800,MESH:C536159	Orphanet_2340
1980401	OMIM:609153,MESH:C563785	Orphanet_90044
1982401	OMIM:176500,MESH:C538208	Orphanet_97345
1983901	OMIM:602450,MESH:C537589	Orphanet_275
1986701	MESH:C535880,OMIM:243800	Orphanet_2315
1989501	OMIM:210370,MESH:C535440	Orphanet_41751
1991901	MESH:C535459,OMIM:604213	Orphanet_314597
1992601	OMIM:610333,MESH:C563681	Orphanet_51
1998401	OMIM:607398,MESH:C564577	Orphanet_361
2005401	OMIM:610599,MESH:C566431	Orphanet_791
2007401	MESH:D011293	MONDO_0004169
2007601	OMIM:605726,MESH:C535715	Orphanet_139552
2010701	OMIM:208250,MESH:C537560	EFO_0009028
2018201	OMIM:611064	EFO_0000270
2023301	OMIM:604901,MESH:C565737	Orphanet_168583
2030701	OMIM:612239	
2031001	OMIM:612238	
2031201	OMIM:607354	
2034901	OMIM:612551	Orphanet_656,EFO_0004236
2035501	MESH:C566882,OMIM:265120	Orphanet_264675,Orphanet_217563
2036201	MESH:C548074,OMIM:611523	Orphanet_166073
2037001	OMIM:610913,MESH:C567048	Orphanet_264675,Orphanet_217566
2037701	OMIM:193007,MESH:C535431	
2040701	OMIM:610297	Orphanet_2828
2041001	MESH:C563990	Orphanet_199354
2044101	OMIM:613930	Orphanet_2850
2044201	OMIM:610422,MESH:C563668	Orphanet_2850
2057201	MESH:C566584,OMIM:602086	Orphanet_217656
2063501	OMIM:612781,MESH:C567564	Orphanet_231671,Orphanet_631
2066201	OMIM:600668,MESH:C535938	
2068001	MESH:D007238	
2073601	OMIM:613502	Orphanet_183669,Orphanet_229717,Orphanet_33110
2074001	OMIM:606240	Orphanet_319487
2075901	MESH:C562509,OMIM:119500	Orphanet_1300,Orphanet_294963
2077401	MESH:C536293,OMIM:213300	Orphanet_475
2085801	MESH:C562722,OMIM:131400	
2088601	OMIM:609470	EFO_0002632,Orphanet_54260
2092401	MESH:C535387,OMIM:208230	Orphanet_1159
2098801	MESH:C563791,OMIM:609128	Orphanet_65720
2101201	OMIM:605201	
2110401	OMIM:304110,MESH:C536456	Orphanet_1520
2116301	MESH:C565293,OMIM:605803	EFO_0000274
2121401	MESH:D000357	
2124201	OMIM:174500	Orphanet_2950,Orphanet_93336
2130501	OMIM:229300,MESH:C565561	Orphanet_95
2131201	OMIM:613606	
2131301	MESH:C567194,OMIM:612715	Orphanet_241
2133701	OMIM:300423,MESH:C564516	Orphanet_93952,Orphanet_2076
2138201	OMIM:614187	Orphanet_293958
2141501	MESH:C566393,OMIM:603285	Orphanet_221061
2146801	OMIM:613177,MESH:C567716	Orphanet_221145
2153301	MESH:C536595,OMIM:104310	Orphanet_1020
2154601	MESH:C537731,OMIM:203290	Orphanet_79433
2155601	MESH:C567737,OMIM:613116	Orphanet_217467
2157301	MESH:D012021,OMIM:145290	
2157401	OMIM:112600,MESH:C537089	Orphanet_93396
2157701	MESH:C567410,OMIM:600625	
2168901	OMIM:600462,MESH:C536101	Orphanet_2598
2171201	MESH:D007011	EFO_0009451
2175501	OMIM:300589	
2175901	OMIM:608345,MESH:C537855	
2176001	MESH:C537854,OMIM:164100	
2182901	MESH:C537088,OMIM:112500	Orphanet_93388
2187501	OMIM:604352,MESH:C565788	HP_0002373
2190301	OMIM:607482,MESH:C564390	Orphanet_217607,Orphanet_154
2192601	MESH:C567642,OMIM:613327	Orphanet_228429
2201701	MESH:C565711,OMIM:610170	
2207801	MESH:C535475,OMIM:121800	Orphanet_98967
2212401	OMIM:608036,MESH:C564299	
2213001	OMIM:603694,MESH:C566342	
2219101	MESH:D005355	
2231701	OMIM:186570,MESH:C536943	Orphanet_1412
2233501	OMIM:612162,MESH:C567405	Orphanet_231160
2233601	MESH:C567406,OMIM:612161	Orphanet_231160
2233801	MESH:C567500,OMIM:611892	Orphanet_231160
2234501	OMIM:609122,MESH:C563792	Orphanet_231160
2234801	MESH:C566284,OMIM:105800	Orphanet_231160
2235001	OMIM:610213,MESH:C565700	Orphanet_231160
2235801	MESH:C538363,OMIM:601777	Orphanet_1872
2247501	MESH:C536271,OMIM:608649	Orphanet_88621
2251801	OMIM:300244	Orphanet_88630
2254301	MESH:C537727,OMIM:265300	Orphanet_2414
2255101	OMIM:120050	
2259901	OMIM:102300,MESH:D012148	EFO_0004270
2262301	OMIM:312600,MESH:C567523	Orphanet_791
2266001	OMIM:239300	Orphanet_247262
2271401	MESH:C537484,OMIM:604805	Orphanet_100993
2273901	MESH:D029597,OMIM:192500	Orphanet_101016,Orphanet_768
2275601	OMIM:276902	Orphanet_231183,Orphanet_886
2282101	MESH:C564188	
2282401	OMIM:222400,MESH:C565629	
2284701	OMIM:194300	Orphanet_170
2284901	MESH:C563016,OMIM:612318	
2286001	OMIM:263000,MESH:C562470	
2286401	OMIM:300228,MESH:C564559	
2288101	OMIM:602032	Orphanet_69084
2290801	OMIM:180100,MESH:C538365	Orphanet_791
2295501	OMIM:400004,MESH:C564035	Orphanet_791
2300401	MESH:C567554,OMIM:612841	MONDO_0013017,Orphanet_444
2300901	MESH:C565697,OMIM:610612	Orphanet_65
2301501	OMIM:611022	Orphanet_90636
2303101	MESH:C537991,OMIM:605589	Orphanet_101101
2308801	MESH:C538457	
2313901	OMIM:600790,MESH:C535356	Orphanet_75373
2324101	OMIM:614021	Orphanet_3286
2339901	MESH:C564608,OMIM:607200	Orphanet_95716
2340501	OMIM:607004,MESH:C564635	Orphanet_93388
2344101	MESH:C535343,OMIM:605387	Orphanet_91492,Orphanet_98993
2344301	OMIM:248190,MESH:C565423	Orphanet_2196
2344901	OMIM:248250,MESH:C537153	Orphanet_31043
2345001	OMIM:400042,MESH:C537587	Orphanet_1646
2349001	OMIM:607053	
2351801	MESH:C564181,OMIM:142945	Orphanet_2162,MONDO_0007733
2354701	OMIM:608656,MESH:C563883	Orphanet_1331
2354801	OMIM:608658,MESH:C563882	Orphanet_1331
2355101	OMIM:610997,MESH:C567031	Orphanet_1331
2355301	OMIM:609299,MESH:C563744	Orphanet_1331
2355401	OMIM:610321,MESH:C565201	Orphanet_1331
2357201	MESH:C535376,OMIM:304730	Orphanet_1661
2357501	OMIM:155600	Orphanet_618,EFO_0000389,Orphanet_404560,EFO_0000756
2358701	MESH:C536056,OMIM:607634	Orphanet_2783
2359301	OMIM:610947,MESH:C567045	MONDO_0012586
2360101	OMIM:212780,MESH:C538150	Orphanet_3258
2364501	OMIM:609408,MESH:C563723	Orphanet_2162
2364901	MESH:C565274,OMIM:605934	Orphanet_2162
2366001	OMIM:609454,MESH:C563717	Orphanet_683,Orphanet_240071
2366301	MESH:C563401,OMIM:601042	Orphanet_53583
2366601	MESH:C567050,OMIM:610898	Orphanet_683,Orphanet_240071
2368001	OMIM:115197,MESH:C566169	EFO_0000538
2370601	MESH:C565225,OMIM:609812	Orphanet_552
2372501	MESH:C565196,OMIM:610698	EFO_0001365
2372701	OMIM:312060,MESH:C537241	Orphanet_2966
2381101	MESH:C565207,OMIM:610265	Orphanet_90636
2383201	OMIM:157600	Orphanet_238722
2383601	MESH:C566452,OMIM:610048	Orphanet_101068
2385301	MESH:C563209,OMIM:601492	Orphanet_67041
2385601	MESH:C536612,OMIM:125630	EFO_1000685,EFO_1000775
2387101	OMIM:604169	Orphanet_54260
2389801	MESH:C535717,OMIM:604484	Orphanet_90117
2393101	MESH:D001714	EFO_0000289
2394901	OMIM:608545,MESH:C563914	Orphanet_2370
2398801	OMIM:613428	Orphanet_791
2401701	OMIM:227646	Orphanet_84
2411901	MESH:C564708,OMIM:606438	Orphanet_98934
2415601	OMIM:300436,MESH:C564513	Orphanet_777
2417601	MESH:C567273,OMIM:127500	Orphanet_241
2418501	OMIM:148700,MESH:C536162	Orphanet_369999,Orphanet_50942,Orphanet_370002
2423301	MESH:C565537,OMIM:233420	Orphanet_242
2424501	MESH:C566471,OMIM:610476	Orphanet_217656,Orphanet_247
2425701	OMIM:194380,MESH:C566369	Orphanet_3202
2433801	OMIM:611944,MESH:C567452	Orphanet_79452
2434101	OMIM:606554,MESH:C564697	Orphanet_79135
2435401	MESH:C567459,OMIM:611907	Orphanet_209970
2437301	OMIM:313500,MESH:C567060	Orphanet_99798
2439401	MESH:C565778,OMIM:604393	Orphanet_65,Orphanet_1872,Orphanet_791
2440801	MESH:C535726,OMIM:223800	Orphanet_239
2444601	MESH:C567430	Orphanet_210571
2451401	OMIM:604416,MESH:C536253	Orphanet_69126
2461601	MESH:C567657	
2464001	OMIM:174050,MESH:C536330	Orphanet_2924
2468601	OMIM:606482,MESH:C564703	Orphanet_228179,Orphanet_100044
2469201	OMIM:305390	Orphanet_891
2469601	MESH:C537393,OMIM:601321	Orphanet_638
2470601	MESH:C566196,OMIM:113000	Orphanet_93383
2470801	OMIM:118800,MESH:C537181	Orphanet_98810
2472901	MESH:C538349,OMIM:256030	Orphanet_607
2474101	OMIM:613402	Orphanet_228418,Orphanet_1934
2475701	OMIM:241520,MESH:C562792	Orphanet_289176
2478001	MESH:C567448,OMIM:611958	Orphanet_1331
2478501	MESH:C567447,OMIM:611959	Orphanet_1331
2478601	MESH:C567011,OMIM:611100	Orphanet_1331
2484901	MESH:C564438	
2485101	OMIM:612520,MESH:C567286	EFO_0001359
2486001	MESH:C564508,OMIM:300475	Orphanet_369939,Orphanet_369942
2486601	OMIM:300166,MESH:C537465	Orphanet_568,Orphanet_2712
2494901	OMIM:185800,MESH:C536223	Orphanet_3250
2499201	OMIM:605275,MESH:C548081	Orphanet_648
2503801	OMIM:612852	Orphanet_210115
2511901	MESH:C565593,OMIM:225790	Orphanet_221126
2523601	OMIM:612389	Orphanet_2524
2524001	OMIM:251290	Orphanet_1229
2525301	OMIM:603040	
2528601	OMIM:312080	Orphanet_702
2544501	MESH:C564284,OMIM:608133	Orphanet_791
2545701	MESH:C535338,OMIM:302200	Orphanet_98991,Orphanet_91492,Orphanet_98994
2547001	OMIM:613313,MESH:C566557	Orphanet_79230
2547701	MESH:C535664,OMIM:605967	Orphanet_85203
2547901	MESH:C566319	Orphanet_957
2556201	MESH:C565275,OMIM:605913	Orphanet_391320
2567101	OMIM:611960	EFO_0000270
2568301	OMIM:600320,MESH:C563958	EFO_0001359
2571301	MESH:C566605,OMIM:613705	
2573501	OMIM:309610,MESH:C535274	Orphanet_2958
2573901	OMIM:312550	Orphanet_1852
2579901	OMIM:270300,MESH:C564818	Orphanet_263543,Orphanet_263553
2586401	MESH:C565504,OMIM:236680	Orphanet_2189,EFO_1000033
2586901	OMIM:609307,MESH:C537204	Orphanet_98764
2594901	OMIM:141750,MESH:C563050	Orphanet_98791
2602701	MESH:C564399,OMIM:607453	Orphanet_90635
2609901	OMIM:612301,MESH:C567354	Orphanet_178389
2614701	OMIM:301220,MESH:C564461	Orphanet_85453
2615101	OMIM:176430	EFO_0009077
2615901	OMIM:609529,MESH:C536291	Orphanet_101997
2618101	MESH:C537842,OMIM:603386	Orphanet_319487
2619401	MESH:C564616,OMIM:607136	Orphanet_98759,EFO_0003091
2620101	OMIM:604321	Orphanet_2512
2622601	OMIM:300704,MESH:C567477	Orphanet_1331
2627201	OMIM:609054,MESH:C563801	Orphanet_84
2631301	OMIM:300802	Orphanet_777
2632201	OMIM:161400,MESH:C563534	EFO_0000614
2634401	OMIM:608445,MESH:C563928	
2640201	MESH:C563808,OMIM:609040	Orphanet_217656,Orphanet_247
2643501	MESH:C563690,OMIM:609909	Orphanet_217607,Orphanet_154
2643701	MESH:D013345	EFO_0000713
2644501	OMIM:608852	
2649001	OMIM:254110,MESH:C535897	Orphanet_1878
2652001	OMIM:601362,MESH:C563337	Orphanet_1580
2656801	MESH:C565300,OMIM:605738	Orphanet_98938
2656901	MESH:C564531,OMIM:300345	Orphanet_98938
2657601	OMIM:148500,MESH:C536164	Orphanet_2198
2658401	OMIM:163800,MESH:C563513	Orphanet_166282
2659701	MESH:C564600,OMIM:607258	Orphanet_2197
2666301	MESH:C537948	Orphanet_79263
2670301	MESH:C564599,OMIM:607259	Orphanet_99013
2670401	MESH:C536868,OMIM:601162	Orphanet_100990
2674901	OMIM:609887,MESH:C563692	EFO_0004190
2676001	MESH:C535358,OMIM:215500	MONDO_0004885,Orphanet_75377
2676401	OMIM:610234,MESH:C565216	Orphanet_295199,Orphanet_93403
2679101	MESH:C536529,OMIM:606713	Orphanet_888
2679301	OMIM:604317	Orphanet_2512
2686301	OMIM:613610	Orphanet_1515
2689701	OMIM:605990	EFO_0004253
2691201	MESH:C538195	
2696401	MESH:C566468,OMIM:610498	Orphanet_254920
2697001	OMIM:121700	Orphanet_98975
2698001	OMIM:611719,MESH:C567126	Orphanet_137908
2701501	OMIM:613159	Orphanet_655
2706301	MESH:C563582,OMIM:156850	Orphanet_2543
2709201	OMIM:135300	Orphanet_2024
2711701	MESH:C567515,OMIM:611818	Orphanet_101016,Orphanet_768
2712101	MESH:C538247,OMIM:607196	Orphanet_99742
2718901	MESH:D015266	
2720801	OMIM:606574,MESH:C564696	Orphanet_79435
2722801	MESH:C564100	Orphanet_2498
2726201	OMIM:613576	Orphanet_247827
2732501	MESH:C567906,OMIM:309530	Orphanet_777
2740601	MESH:C535740,OMIM:602579	Orphanet_79319
2742401	OMIM:607677,MESH:C535416	Orphanet_99942
2752001	MESH:C562551,OMIM:127600	Orphanet_352657
2758101	OMIM:609634,MESH:C566500	Orphanet_569
2758301	OMIM:611376,MESH:C548078	MONDO_0012657
2760501	OMIM:608615,MESH:C563898	Orphanet_300576
2761201	OMIM:612525,MESH:C567283	
2761501	OMIM:610260,MESH:C565208	
2761701	OMIM:612017,MESH:C567435	
2761801	OMIM:300711,MESH:C567472	
2762301	OMIM:609572	
2762401	OMIM:609573,MESH:C563695	
2768901	OMIM:148370,MESH:C536155	Orphanet_50943
2775201	MESH:C567802,OMIM:613055	Orphanet_334
2775401	OMIM:150270,MESH:C562861	
2776701	MESH:C567729,OMIM:613144	Orphanet_75377
2777001	MESH:C536871,OMIM:270800	Orphanet_100986
2779501	MESH:C564523,OMIM:300378	
2799601	OMIM:604307,MESH:C565133	Orphanet_98995,Orphanet_98986,Orphanet_91492,Orphanet_98984
2799901	OMIM:277300	Orphanet_2311
2803401	OMIM:612954	Orphanet_199340
2806101	OMIM:605389,MESH:C537160	Orphanet_55654
2806501	MESH:C567245,OMIM:612576	Orphanet_3329,MONDO_0012944
2816601	OMIM:612563,MESH:C567253	Orphanet_124
2818001	MESH:C537863,OMIM:300500	Orphanet_54
2825001	OMIM:270960	EFO_1000954,Orphanet_399805
2826201	OMIM:610655,MESH:C565691	Orphanet_774
2835501	OMIM:608410	
2838701	MESH:C537043,OMIM:103470	Orphanet_352740,Orphanet_1000
2839001	OMIM:310500	Orphanet_215
2842601	MESH:C563363,OMIM:601238	Orphanet_94122
2849401	MESH:C564330,OMIM:607822	Orphanet_1020
2858601	OMIM:611494,MESH:C566932	Orphanet_334
2860101	MESH:C567218,OMIM:612637	
2862001	OMIM:613587	Orphanet_247834
2863801	MESH:D029021	
2868401	OMIM:300856	Orphanet_440
2868501	OMIM:146450,MESH:C567191	Orphanet_440
2878201	OMIM:603075,MESH:C566411	EFO_0001365
2881401	OMIM:300388,MESH:C536658	Orphanet_98889,Orphanet_268940
2885801	MESH:C567588,OMIM:300778	Orphanet_98955
2911801	OMIM:300088,MESH:C564715	Orphanet_101039,Orphanet_2076
2912201	OMIM:609533,MESH:C563705	Orphanet_90636
2915901	OMIM:248370,MESH:C535705	Orphanet_2457,Orphanet_90153
2918601	OMIM:603188	
2919301	MESH:C562637,OMIM:226500	
2921201	OMIM:613507	Orphanet_263297
2930101	MESH:C567305,OMIM:612448	
2934601	OMIM:612976,MESH:C567834	
2942001	MESH:C538104,OMIM:260300	Orphanet_171695
2943901	OMIM:613157	Orphanet_206564
2944001	OMIM:609541,MESH:C563702	Orphanet_320406
2950101	OMIM:611762,MESH:C567090	Orphanet_247868
2956401	OMIM:300454,MESH:C564511	Orphanet_777
2960001	MESH:C564515,OMIM:300433	Orphanet_777
2960201	MESH:C564501,OMIM:300505	Orphanet_777
2960401	MESH:C564489,OMIM:300551	Orphanet_777
2972501	MESH:C564533,OMIM:300324	Orphanet_777
2979101	MESH:C564524,OMIM:300372	Orphanet_777
2979301	MESH:C565301,OMIM:605728	Orphanet_91492,Orphanet_98985
2982201	MESH:C567231,OMIM:612627	Orphanet_306
2988301	OMIM:242860	Orphanet_2268
2990401	MESH:C565725,OMIM:609741	Orphanet_98991,Orphanet_91492,Orphanet_98988
2991301	OMIM:135500,MESH:C536725	Orphanet_3473
2992301	MESH:C567867,OMIM:612900	Orphanet_210141
2997701	OMIM:609815,MESH:C565223	Orphanet_295187,Orphanet_93402
3000101	MESH:C536737,OMIM:300421	Orphanet_85291
3009701	MESH:C564093,OMIM:310440	Orphanet_25980
3014301	OMIM:608404,MESH:C564245	
3018001	OMIM:603563,MESH:C536867	Orphanet_100989
3020301	OMIM:609261	
3028101	OMIM:613080,MESH:C567766	Orphanet_242,Orphanet_393
3037401	MESH:C537686,OMIM:601349	Orphanet_3434
3039801	MESH:C562626,OMIM:130080	Orphanet_75392
3045201	MESH:C567643,OMIM:613325	Orphanet_231108
3056901	MESH:C567680,OMIM:613265	Orphanet_897
3063501	OMIM:613671	EFO_0003847
3065601	MESH:C535602,OMIM:126600	Orphanet_75376
3066701	OMIM:605909,MESH:C565276	Orphanet_2828
3066901	MESH:C537274,OMIM:249420	Orphanet_137834
3070101	OMIM:606770	
3078801	OMIM:192315,MESH:C566007	Orphanet_63261,Orphanet_3421,Orphanet_71291,Orphanet_247691
3083301	OMIM:181600,MESH:C537526	Orphanet_384
3105401	OMIM:300066,MESH:C564723	Orphanet_90625
3106401	OMIM:614208	Orphanet_88616
3108001	OMIM:611096,MESH:C567013	Orphanet_88616
3108501	MESH:C567012,OMIM:611097	Orphanet_88616
3110301	MESH:C567796,OMIM:613064	
3110401	OMIM:605845,MESH:C565279	
3110601	OMIM:605844,MESH:C565280	
3111101	OMIM:129900,MESH:C565062	Orphanet_1896
3114201	MESH:C565292,OMIM:605804	
3114901	OMIM:259720,MESH:C566883	Orphanet_85179
3128101	OMIM:300510,MESH:C564499	Orphanet_243
3128901	OMIM:611820,MESH:C567513	MONDO_0012738,Orphanet_101016,Orphanet_768
3143201	MESH:C537252,OMIM:603552	Orphanet_540
3147501	OMIM:204100,MESH:C536601	Orphanet_65
3154301	OMIM:604537,MESH:C536602	Orphanet_65
3160701	OMIM:606943,MESH:C564643	Orphanet_231169,Orphanet_886
3162101	OMIM:602092	Orphanet_90636
3171801	MESH:C536490,OMIM:276901	Orphanet_231178,Orphanet_886
3181701	MESH:C567166,OMIM:610532	Orphanet_85163
3181901	MESH:C535330,OMIM:214900	Orphanet_1414
3185201	MESH:C567436,OMIM:612016	Orphanet_139485
3199701	MESH:C536046,OMIM:610967	Orphanet_666,Orphanet_216828
3205901	OMIM:609469,MESH:C563713	
3209601	MESH:C538215,OMIM:125400	Orphanet_314721,Orphanet_99789
3212101	OMIM:612390	Orphanet_2524
3212701	MESH:C548033,OMIM:603860	EFO_0008618,Orphanet_34149
3219801	OMIM:612444,MESH:C567310	Orphanet_244
3221301	MESH:C535278,OMIM:608644	Orphanet_244
3221801	OMIM:270100	Orphanet_101063
3224401	OMIM:601363,MESH:C563336	Orphanet_654
3225001	MESH:C565991,OMIM:194090	Orphanet_654
3226201	MESH:C537774,OMIM:601202	Orphanet_91492,Orphanet_98988
3228601	OMIM:611812	Orphanet_139466
3252101	OMIM:311510,MESH:C537179	Orphanet_2379
3261301	MESH:C567780,OMIM:114200	Orphanet_295016
3261501	OMIM:610282,MESH:C565206	Orphanet_791
3264501	OMIM:604928,MESH:C565733	Orphanet_3463
3265701	OMIM:220111,MESH:C537004	Orphanet_70472,Orphanet_506
3267301	OMIM:605711	Orphanet_401869,Orphanet_289573
3282201	OMIM:253600,MESH:C535895	EFO_0000758,Orphanet_267
3289201	MESH:C537200,OMIM:607454	Orphanet_98773
3289501	OMIM:607085,MESH:C564628	
3302701	MESH:C537486,OMIM:605229	Orphanet_100995
3305201	MESH:C565634,OMIM:221820	Orphanet_313808
3311601	MESH:C566936,OMIM:611465	EFO_0004799
3317401	MESH:C536872,OMIM:600146	Orphanet_99013
3317601	OMIM:607541,MESH:C535474	Orphanet_98963
3318201	MESH:C566983,OMIM:611252	Orphanet_171622
3320001	MESH:C564433,OMIM:304500	Orphanet_90625
3323601	MESH:C537483,OMIM:604360	Orphanet_2822
